"cust_id","transaction_type","subscription_type","subscription_price","customer_gender","age_group","customer_country","referral_type","transaction_date","tx_num"
"9803","UPGRADE","PRO","65","Female","18-24","Sweden","Google Ads","2020-10-01","2"
"9803","CHURN","BASIC","33","Female","18-24","Sweden","Google Ads","2020-10-01","3"
"9804","initial","PRO","75","Female","45-54","Norway","Organic Search","2021-04-01","1"
"9804","UPGRADE","MAX","119","Female","45-54","Norway","Organic Search","2022-09-01","2"
"9805","initial","BASIC","43","Female","55-65","Sweden","TV","2021-12-01","1"
"9805","UPGRADE","PRO","85","Female","55-65","Sweden","TV","2022-09-01","2"
"9806","initial","BASIC","43","Female","45-54","Denmark","Paid Search","2021-11-01","1"
"9807","initial","PRO","75","Female","45-54","Denmark","Paid Search","2021-05-01","1"
"9807","UPGRADE","MAX","109","Female","45-54","Denmark","Paid Search","2021-11-01","2"
"9807","CHURN","PRO","85","Female","45-54","Denmark","Paid Search","2022-03-01","3"
"9808","initial","PRO","75","Male","18-24","Finland","Unknown","2021-08-01","1"
"9808","UPGRADE","MAX","119","Male","18-24","Finland","Unknown","2022-01-01","2"
"9808","CHURN","PRO","85","Male","18-24","Finland","Unknown","2022-04-01","3"
"9809","initial","PRO","75","Female","35-44","Denmark","facebook","2021-10-01","1"
"9810","initial","BASIC","53","Male","25-34","Finland","facebook","2022-02-01","1"
"9810","UPGRADE","MAX","119","Male","25-34","Finland","facebook","2022-05-01","2"
"9811","initial","MAX","119","Male","35-44","Denmark","TV","2022-08-01","1"
"9812","initial","PRO","75","Other","55-65","Sweden","Paid Search","2021-06-01","1"
"9812","UPGRADE","MAX","109","Other","55-65","Sweden","Paid Search","2021-09-01","2"
"9813","initial","PRO","85","Male","18-24","Norway","Organic Search","2022-09-01","1"
"9814","initial","BASIC","53","Female","55-65","Finland","facebook","2022-06-01","1"
"9815","initial","MAX","99","Female","25-34","Denmark","Google Ads","2020-01-01","1"
"9815","REDUCTION","BASIC","33","Female","25-34","Denmark","Google Ads","2020-10-01","2"
"9816","initial","MAX","99","Male","35-44","Sweden","Bing","2020-07-01","1"
"9816","REDUCTION","BASIC","43","Male","35-44","Sweden","Bing","2021-07-01","2"
"9817","initial","PRO","85","Male","18-24","Finland","Google Ads","2022-02-01","1"
"9817","UPGRADE","MAX","119","Male","18-24","Finland","Google Ads","2022-05-01","2"
"9818","initial","PRO","65","Male","18-24","Sweden","Organic Search","2020-01-01","1"
"9818","UPGRADE","MAX","119","Male","18-24","Sweden","Organic Search","2022-04-01","2"
"9819","initial","BASIC","33","Male","25-34","Sweden","facebook","2020-06-01","1"
"9819","UPGRADE","MAX","109","Male","25-34","Sweden","facebook","2021-10-01","2"
"9820","initial","PRO","65","Female","25-34","Sweden","Google Ads","2020-04-01","1"
"9820","UPGRADE","MAX","109","Female","25-34","Sweden","Google Ads","2021-05-01","2"
"9820","CHURN","MAX","119","Female","25-34","Sweden","Google Ads","2022-06-01","3"
"9821","initial","BASIC","33","Male","45-54","Norway","Unknown","2020-01-01","1"
"9821","UPGRADE","MAX","99","Male","45-54","Norway","Unknown","2020-04-01","2"
"9822","initial","BASIC","43","Female","35-44","Finland","facebook","2021-06-01","1"
"9822","UPGRADE","PRO","85","Female","35-44","Finland","facebook","2022-05-01","2"
"9823","initial","PRO","85","Female","25-34","Sweden","Organic Search","2022-05-01","1"
"9823","REDUCTION","BASIC","53","Female","25-34","Sweden","Organic Search","2022-07-01","2"
"9824","initial","PRO","75","Male","35-44","Norway","Organic Search","2021-10-01","1"
"9824","UPGRADE","MAX","119","Male","35-44","Norway","Organic Search","2022-06-01","2"
"9825","initial","BASIC","43","Male","45-54","Sweden","Google Ads","2021-11-01","1"
"9826","initial","BASIC","53","Male","25-34","Denmark","facebook","2022-03-01","1"
"9827","initial","BASIC","33","Other","35-44","Denmark","Unknown","2020-07-01","1"
"9827","UPGRADE","MAX","119","Other","35-44","Denmark","Unknown","2022-10-01","2"
"9828","initial","PRO","75","Male","45-54","Finland","facebook","2021-05-01","1"
"9828","CHURN","PRO","75","Male","45-54","Finland","facebook","2021-12-01","2"
"9829","initial","BASIC","53","Female","45-54","Norway","Google Ads","2022-10-01","1"
"9830","initial","BASIC","43","Male","45-54","Denmark","facebook","2021-02-01","1"
"9831","initial","PRO","85","Female","55-65","Finland","facebook","2022-08-01","1"
"9832","initial","BASIC","53","Male","25-34","Norway","Unknown","2022-02-01","1"
"9832","UPGRADE","MAX","119","Male","25-34","Norway","Unknown","2022-05-01","2"
"9833","initial","BASIC","43","Female","35-44","Sweden","Organic Search","2021-03-01","1"
"9834","initial","PRO","75","Female","45-54","Finland","facebook","2021-07-01","1"
"9834","REDUCTION","BASIC","53","Female","45-54","Finland","facebook","2022-01-01","2"
"9835","initial","BASIC","33","Female","45-54","Sweden","Google Ads","2020-07-01","1"
"9836","initial","BASIC","33","Female","35-44","Finland","Organic Search","2020-07-01","1"
"9836","UPGRADE","MAX","109","Female","35-44","Finland","Organic Search","2021-07-01","2"
"9836","CHURN","MAX","119","Female","35-44","Finland","Organic Search","2022-04-01","3"
"9837","initial","PRO","65","Female","25-34","Sweden","Organic Search","2020-03-01","1"
"9837","UPGRADE","MAX","109","Female","25-34","Sweden","Organic Search","2021-03-01","2"
"9837","CHURN","MAX","119","Female","25-34","Sweden","Organic Search","2022-02-01","3"
"9838","initial","BASIC","43","Male","35-44","Sweden","Display","2021-12-01","1"
"9839","initial","BASIC","43","Male","25-34","Denmark","Unknown","2021-05-01","1"
"9839","UPGRADE","MAX","109","Male","25-34","Denmark","Unknown","2021-08-01","2"
"9839","CHURN","BASIC","43","Male","25-34","Denmark","Unknown","2021-10-01","3"
"9839","CHURN","MAX","119","Male","25-34","Denmark","Unknown","2022-09-01","4"
"9840","initial","BASIC","33","Female","25-34","Denmark","Google Ads","2020-09-01","1"
"9840","CHURN","BASIC","43","Female","25-34","Denmark","Google Ads","2021-02-01","2"
"9841","initial","PRO","75","Other","45-54","Norway","Organic Search","2021-03-01","1"
"9841","UPGRADE","MAX","109","Other","45-54","Norway","Organic Search","2021-11-01","2"
"9842","initial","PRO","65","Female","45-54","Sweden","Google Ads","2020-08-01","1"
"9842","UPGRADE","MAX","99","Female","45-54","Sweden","Google Ads","2020-11-01","2"
"9842","CHURN","MAX","109","Female","45-54","Sweden","Google Ads","2021-03-01","3"
"9842","CHURN","MAX","109","Female","45-54","Sweden","Google Ads","2021-10-01","4"
"9843","initial","MAX","119","Female","18-24","Sweden","Paid Search","2022-04-01","1"
"9844","initial","PRO","75","Female","35-44","Norway","Google Ads","2021-02-01","1"
"9844","UPGRADE","MAX","119","Female","35-44","Norway","Google Ads","2022-06-01","2"
"9845","initial","BASIC","53","Female","18-24","Finland","facebook","2022-03-01","1"
"9845","UPGRADE","PRO","85","Female","18-24","Finland","facebook","2022-07-01","2"
"9845","CHURN","BASIC","53","Female","18-24","Finland","facebook","2022-08-01","3"
"9846","initial","BASIC","53","Female","35-44","Sweden","facebook","2022-06-01","1"
"9847","initial","BASIC","43","Female","55-65","Sweden","facebook","2021-03-01","1"
"9847","CHURN","BASIC","53","Female","55-65","Sweden","facebook","2022-02-01","2"
"9848","initial","PRO","65","Male","45-54","Finland","Bing","2020-03-01","1"
"9848","UPGRADE","MAX","119","Male","45-54","Finland","Bing","2022-06-01","2"
"9849","initial","PRO","75","Female","35-44","Sweden","Organic Search","2021-05-01","1"
"9849","UPGRADE","MAX","119","Female","35-44","Sweden","Organic Search","2022-01-01","2"
"9850","initial","BASIC","53","Male","45-54","Finland","Paid Search","2022-04-01","1"
"9850","UPGRADE","MAX","119","Male","45-54","Finland","Paid Search","2022-07-01","2"
"9851","initial","BASIC","43","Female","45-54","Norway","facebook","2021-10-01","1"
"9852","initial","PRO","65","Male","55-65","Finland","Display","2020-10-01","1"
"9852","UPGRADE","MAX","119","Male","55-65","Finland","Display","2022-02-01","2"
"9853","initial","PRO","85","Male","18-24","Sweden","Bing","2022-12-01","1"
"9854","initial","BASIC","33","Female","35-44","Norway","Google Ads","2020-07-01","1"
"9854","UPGRADE","MAX","119","Female","35-44","Norway","Google Ads","2022-04-01","2"
"9855","initial","PRO","75","Male","18-24","Sweden","facebook","2021-04-01","1"
"9855","UPGRADE","MAX","109","Male","18-24","Sweden","facebook","2021-09-01","2"
"9856","initial","BASIC","43","Male","18-24","Finland","Google Ads","2021-03-01","1"
"9856","UPGRADE","MAX","119","Male","18-24","Finland","Google Ads","2022-08-01","2"
"9857","initial","MAX","99","Other","18-24","Sweden","Paid Search","2020-08-01","1"
"9857","REDUCTION","BASIC","43","Other","18-24","Sweden","Paid Search","2021-02-01","2"
"9858","initial","MAX","109","Male","25-34","Sweden","Paid Search","2021-03-01","1"
"9858","REDUCTION","BASIC","43","Male","25-34","Sweden","Paid Search","2021-12-01","2"
"9859","initial","PRO","85","Female","25-34","Finland","Organic Search","2022-05-01","1"
"9860","initial","PRO","85","Female","35-44","Sweden","facebook","2022-05-01","1"
"9861","initial","BASIC","53","Female","35-44","Sweden","facebook","2022-09-01","1"
"9862","initial","MAX","119","Male","25-34","Denmark","facebook","2022-03-01","1"
"9862","REDUCTION","PRO","85","Male","25-34","Denmark","facebook","2022-11-01","2"
"9863","initial","BASIC","53","Male","45-54","Norway","Google Ads","2022-08-01","1"
"9864","initial","BASIC","43","Male","18-24","Norway","facebook","2021-03-01","1"
"9864","UPGRADE","PRO","85","Male","18-24","Norway","facebook","2022-06-01","2"
"9865","initial","BASIC","43","Female","25-34","Sweden","facebook","2021-09-01","1"
"9866","initial","MAX","99","Other","55-65","Sweden","Google Ads","2020-01-01","1"
"9866","REDUCTION","BASIC","43","Other","55-65","Sweden","Google Ads","2021-05-01","2"
"9867","initial","BASIC","33","Male","18-24","Denmark","Google Ads","2020-05-01","1"
"9867","UPGRADE","PRO","85","Male","18-24","Denmark","Google Ads","2022-01-01","2"
"9868","initial","BASIC","43","Female","35-44","Sweden","Google Ads","2021-05-01","1"
"9868","CHURN","BASIC","43","Female","35-44","Sweden","Google Ads","2021-12-01","2"
"9869","initial","BASIC","53","Male","35-44","Denmark","Organic Search","2022-08-01","1"
"9870","initial","BASIC","43","Female","25-34","Denmark","facebook","2021-04-01","1"
"9870","UPGRADE","PRO","75","Female","25-34","Denmark","facebook","2021-11-01","2"
"9870","CHURN","BASIC","53","Female","25-34","Denmark","facebook","2022-03-01","3"
"9870","CHURN","BASIC","53","Female","25-34","Denmark","facebook","2022-04-01","4"
"9871","initial","PRO","85","Female","25-34","Sweden","Google Ads","2022-03-01","1"
"9871","REDUCTION","BASIC","53","Female","25-34","Sweden","Google Ads","2022-06-01","2"
"9872","initial","BASIC","43","Male","45-54","Finland","facebook","2021-11-01","1"
"9872","CHURN","BASIC","53","Male","45-54","Finland","facebook","2022-06-01","2"
"9873","initial","MAX","109","Female","18-24","Sweden","facebook","2021-10-01","1"
"9873","REDUCTION","PRO","85","Female","18-24","Sweden","facebook","2022-11-01","2"
"9874","initial","BASIC","43","Female","45-54","Finland","facebook","2021-12-01","1"
"9874","CHURN","BASIC","53","Female","45-54","Finland","facebook","2022-05-01","2"
"9875","initial","PRO","65","Male","18-24","Denmark","Display","2020-04-01","1"
"9875","REDUCTION","BASIC","43","Male","18-24","Denmark","Display","2021-04-01","2"
"9876","initial","MAX","109","Female","45-54","Sweden","Google Ads","2021-01-01","1"
"9876","REDUCTION","PRO","75","Female","45-54","Sweden","Google Ads","2021-03-01","2"
"9877","initial","MAX","99","Female","18-24","Norway","Organic Search","2020-12-01","1"
"9877","REDUCTION","PRO","85","Female","18-24","Norway","Organic Search","2022-01-01","2"
"9878","initial","PRO","75","Female","25-34","Norway","Organic Search","2021-09-01","1"
"9879","initial","PRO","75","Male","25-34","Sweden","Google Ads","2021-04-01","1"
"9879","REDUCTION","BASIC","43","Male","25-34","Sweden","Google Ads","2021-09-01","2"
"9879","CHURN","BASIC","53","Male","25-34","Sweden","Google Ads","2022-09-01","3"
"9880","initial","BASIC","33","Female","18-24","Sweden","TV","2020-06-01","1"
"9880","UPGRADE","PRO","65","Female","18-24","Sweden","TV","2020-11-01","2"
"9881","initial","PRO","65","Female","45-54","Sweden","Google Ads","2020-08-01","1"
"9881","CHURN","PRO","75","Female","45-54","Sweden","Google Ads","2021-09-01","2"
"9882","initial","PRO","75","Female","45-54","Sweden","Google Ads","2021-08-01","1"
"9882","UPGRADE","MAX","109","Female","45-54","Sweden","Google Ads","2021-11-01","2"
"9883","initial","BASIC","43","Female","18-24","Finland","Google Ads","2021-05-01","1"
"9883","CHURN","BASIC","43","Female","18-24","Finland","Google Ads","2021-11-01","2"
"9884","initial","PRO","85","Female","45-54","Sweden","Paid Search","2022-10-01","1"
"9885","initial","BASIC","53","Male","18-24","Sweden","facebook","2022-12-01","1"
"9886","initial","BASIC","53","Female","18-24","Finland","Google Ads","2022-07-01","1"
"9886","UPGRADE","MAX","119","Female","18-24","Finland","Google Ads","2022-11-01","2"
"9887","initial","MAX","109","Female","25-34","Sweden","Organic Search","2021-08-01","1"
"9887","REDUCTION","BASIC","53","Female","25-34","Sweden","Organic Search","2022-03-01","2"
"9888","initial","MAX","109","Male","45-54","Finland","facebook","2021-03-01","1"
"9888","REDUCTION","PRO","85","Male","45-54","Finland","facebook","2022-03-01","2"
"9889","initial","BASIC","43","Female","18-24","Finland","Google Ads","2021-03-01","1"
"9889","CHURN","BASIC","43","Female","18-24","Finland","Google Ads","2021-09-01","2"
"9889","CHURN","BASIC","43","Female","18-24","Finland","Google Ads","2021-12-01","3"
"9890","initial","PRO","75","Female","35-44","Sweden","TV","2021-06-01","1"
"9890","UPGRADE","MAX","119","Female","35-44","Sweden","TV","2022-07-01","2"
"9891","initial","BASIC","53","Female","25-34","Finland","facebook","2022-10-01","1"
"9892","initial","PRO","65","Female","35-44","Sweden","Organic Search","2020-09-01","1"
"9892","UPGRADE","MAX","109","Female","35-44","Sweden","Organic Search","2021-11-01","2"
"9893","initial","MAX","109","Female","18-24","Norway","facebook","2021-07-01","1"
"9893","REDUCTION","PRO","85","Female","18-24","Norway","facebook","2022-01-01","2"
"9894","initial","MAX","109","Female","35-44","Sweden","facebook","2021-10-01","1"
"9894","REDUCTION","BASIC","53","Female","35-44","Sweden","facebook","2022-02-01","2"
"9895","initial","BASIC","33","Male","45-54","Norway","Google Ads","2020-08-01","1"
"9895","UPGRADE","MAX","119","Male","45-54","Norway","Google Ads","2022-03-01","2"
"9896","initial","BASIC","53","Female","35-44","Sweden","facebook","2022-07-01","1"
"9897","initial","BASIC","33","Male","35-44","Norway","Paid Search","2020-04-01","1"
"9898","initial","MAX","119","Female","55-65","Norway","Google Ads","2022-01-01","1"
"9899","initial","PRO","75","Female","25-34","Finland","Unknown","2021-11-01","1"
"9899","UPGRADE","MAX","119","Female","25-34","Finland","Unknown","2022-06-01","2"
"9900","initial","BASIC","53","Male","18-24","Sweden","Organic Search","2022-08-01","1"
"9901","initial","BASIC","53","Male","18-24","Finland","Google Ads","2022-03-01","1"
"9902","initial","BASIC","43","Male","18-24","Sweden","Paid Search","2021-07-01","1"
"9903","initial","MAX","99","Male","35-44","Finland","Google Ads","2020-04-01","1"
"9903","REDUCTION","PRO","65","Male","35-44","Finland","Google Ads","2020-10-01","2"
"9903","CHURN","PRO","75","Male","35-44","Finland","Google Ads","2021-10-01","3"
"9904","initial","BASIC","53","Female","35-44","Sweden","Organic Search","2022-01-01","1"
"9904","UPGRADE","MAX","119","Female","35-44","Sweden","Organic Search","2022-04-01","2"
"9905","initial","PRO","75","Male","45-54","Finland","Google Ads","2021-10-01","1"
"9905","CHURN","PRO","85","Male","45-54","Finland","Google Ads","2022-02-01","2"
"9906","initial","BASIC","33","Female","45-54","Sweden","facebook","2020-04-01","1"
"9906","UPGRADE","PRO","65","Female","45-54","Sweden","facebook","2020-08-01","2"
"9907","initial","PRO","75","Male","45-54","Sweden","Google Ads","2021-10-01","1"
"9907","REDUCTION","BASIC","53","Male","45-54","Sweden","Google Ads","2022-07-01","2"
"9908","initial","PRO","65","Male","45-54","Finland","Organic Search","2020-10-01","1"
"9908","REDUCTION","BASIC","43","Male","45-54","Finland","Organic Search","2021-01-01","2"
"9909","initial","MAX","99","Female","45-54","Finland","Google Ads","2020-04-01","1"
"9909","REDUCTION","PRO","65","Female","45-54","Finland","Google Ads","2020-06-01","2"
"9910","initial","PRO","85","Male","55-65","Norway","Organic Search","2022-06-01","1"
"9910","REDUCTION","BASIC","53","Male","55-65","Norway","Organic Search","2022-11-01","2"
"9911","initial","PRO","65","Female","45-54","Denmark","Google Ads","2020-01-01","1"
"9911","CHURN","PRO","65","Female","45-54","Denmark","Google Ads","2020-05-01","2"
"9912","initial","PRO","75","Female","55-65","Sweden","Organic Search","2021-09-01","1"
"9912","UPGRADE","MAX","119","Female","55-65","Sweden","Organic Search","2022-08-01","2"
"9913","initial","PRO","65","Male","35-44","Sweden","Google Ads","2020-07-01","1"
"9913","UPGRADE","MAX","119","Male","35-44","Sweden","Google Ads","2022-03-01","2"
"9914","initial","PRO","85","Female","55-65","Norway","Google Ads","2022-01-01","1"
"9915","initial","BASIC","53","Female","45-54","Norway","facebook","2022-10-01","1"
"9916","initial","MAX","119","Male","18-24","Sweden","Unknown","2022-09-01","1"
"9917","initial","MAX","119","Male","45-54","Denmark","Google Ads","2022-06-01","1"
"9918","initial","BASIC","43","Female","45-54","Denmark","Google Ads","2021-06-01","1"
"9918","UPGRADE","MAX","119","Female","45-54","Denmark","Google Ads","2022-02-01","2"
"9918","CHURN","BASIC","53","Female","45-54","Denmark","Google Ads","2022-02-01","3"
"9919","initial","MAX","119","Male","45-54","Sweden","Google Ads","2022-02-01","1"
"9920","initial","MAX","109","Other","25-34","Finland","Paid Search","2021-01-01","1"
"9920","REDUCTION","BASIC","43","Other","25-34","Finland","Paid Search","2021-12-01","2"
"9921","initial","BASIC","33","Other","45-54","Sweden","Organic Search","2020-08-01","1"
"9922","initial","PRO","85","Female","25-34","Sweden","Google Ads","2022-01-01","1"
"9922","REDUCTION","BASIC","53","Female","25-34","Sweden","Google Ads","2022-09-01","2"
"9923","initial","PRO","85","Male","25-34","Finland","facebook","2022-06-01","1"
"9924","initial","PRO","75","Female","45-54","Finland","facebook","2021-09-01","1"
"9924","REDUCTION","BASIC","53","Female","45-54","Finland","facebook","2022-05-01","2"
"9924","CHURN","BASIC","53","Female","45-54","Finland","facebook","2022-08-01","3"
"9925","initial","BASIC","43","Male","45-54","Norway","facebook","2021-07-01","1"
"9925","CHURN","BASIC","53","Male","45-54","Norway","facebook","2022-04-01","2"
"9926","initial","PRO","65","Female","55-65","Denmark","Google Ads","2020-07-01","1"
"9926","UPGRADE","MAX","109","Female","55-65","Denmark","Google Ads","2021-12-01","2"
"9926","CHURN","MAX","119","Female","55-65","Denmark","Google Ads","2022-08-01","3"
"9927","initial","MAX","119","Female","25-34","Finland","Google Ads","2022-05-01","1"
"9927","REDUCTION","BASIC","53","Female","25-34","Finland","Google Ads","2022-08-01","2"
"9928","initial","PRO","75","Other","25-34","Sweden","Unknown","2021-05-01","1"
"9928","CHURN","PRO","75","Other","25-34","Sweden","Unknown","2021-08-01","2"
"9928","UPGRADE","MAX","109","Other","25-34","Sweden","Unknown","2021-11-01","3"
"9928","CHURN","PRO","85","Other","25-34","Sweden","Unknown","2022-01-01","4"
"9929","initial","MAX","119","Female","35-44","Denmark","Google Ads","2022-10-01","1"
"9930","initial","BASIC","43","Male","18-24","Norway","facebook","2021-06-01","1"
"9930","UPGRADE","PRO","85","Male","18-24","Norway","facebook","2022-02-01","2"
"9931","initial","PRO","85","Male","55-65","Sweden","Google Ads","2022-07-01","1"
"9931","UPGRADE","MAX","119","Male","55-65","Sweden","Google Ads","2022-10-01","2"
"9932","initial","PRO","75","Female","35-44","Denmark","Paid Search","2021-09-01","1"
"9933","initial","PRO","85","Male","55-65","Finland","Organic Search","2022-03-01","1"
"9933","UPGRADE","MAX","119","Male","55-65","Finland","Organic Search","2022-06-01","2"
"9934","initial","BASIC","43","Male","25-34","Sweden","facebook","2021-06-01","1"
"9935","initial","MAX","119","Female","25-34","Sweden","facebook","2022-03-01","1"
"9935","REDUCTION","BASIC","53","Female","25-34","Sweden","facebook","2022-11-01","2"
"9936","initial","PRO","85","Female","45-54","Norway","Organic Search","2022-12-01","1"
"9937","initial","BASIC","53","Female","35-44","Sweden","Google Ads","2022-07-01","1"
"9938","initial","PRO","65","Female","45-54","Denmark","Google Ads","2020-06-01","1"
"9938","UPGRADE","MAX","119","Female","45-54","Denmark","Google Ads","2022-09-01","2"
"9939","initial","PRO","65","Male","35-44","Finland","Paid Search","2020-09-01","1"
"9939","UPGRADE","MAX","119","Male","35-44","Finland","Paid Search","2022-09-01","2"
"9940","initial","BASIC","33","Male","25-34","Norway","Unknown","2020-02-01","1"
"9940","UPGRADE","MAX","119","Male","25-34","Norway","Unknown","2022-05-01","2"
"9940","CHURN","MAX","119","Male","25-34","Norway","Unknown","2022-09-01","3"
"9941","initial","PRO","65","Female","45-54","Norway","Organic Search","2020-09-01","1"
"9941","REDUCTION","BASIC","43","Female","45-54","Norway","Organic Search","2021-02-01","2"
"9942","initial","PRO","75","Male","18-24","Sweden","facebook","2021-12-01","1"
"9942","REDUCTION","BASIC","53","Male","18-24","Sweden","facebook","2022-01-01","2"
"9943","initial","PRO","65","Female","55-65","Norway","TV","2020-04-01","1"
"9943","CHURN","PRO","65","Female","55-65","Norway","TV","2020-12-01","2"
"9944","initial","PRO","65","Male","25-34","Norway","Google Ads","2020-06-01","1"
"9944","UPGRADE","MAX","109","Male","25-34","Norway","Google Ads","2021-01-01","2"
"9945","initial","MAX","99","Female","55-65","Sweden","Google Ads","2020-02-01","1"
"9945","REDUCTION","PRO","65","Female","55-65","Sweden","Google Ads","2020-10-01","2"
"9946","initial","BASIC","53","Female","18-24","Denmark","TV","2022-08-01","1"
"9947","initial","PRO","75","Female","45-54","Sweden","Organic Search","2021-02-01","1"
"9947","CHURN","PRO","75","Female","45-54","Sweden","Organic Search","2021-12-01","2"
"9948","initial","BASIC","33","Female","18-24","Finland","Paid Search","2020-03-01","1"
"9949","initial","PRO","85","Male","55-65","Denmark","facebook","2022-04-01","1"
"9950","initial","BASIC","33","Female","18-24","Norway","facebook","2020-11-01","1"
"9951","initial","BASIC","43","Female","35-44","Sweden","Display","2021-09-01","1"
"9952","initial","BASIC","53","Male","45-54","Sweden","Paid Search","2022-10-01","1"
"9953","initial","PRO","75","Male","25-34","Finland","Organic Search","2021-03-01","1"
"9953","REDUCTION","BASIC","43","Male","25-34","Finland","Organic Search","2021-12-01","2"
"9954","initial","PRO","65","Male","35-44","Sweden","Google Ads","2020-01-01","1"
"9954","UPGRADE","MAX","99","Male","35-44","Sweden","Google Ads","2020-12-01","2"
"9955","initial","PRO","85","Male","25-34","Norway","TV","2022-07-01","1"
"9956","initial","PRO","65","Female","45-54","Denmark","Display","2020-10-01","1"
"9956","UPGRADE","MAX","109","Female","45-54","Denmark","Display","2021-05-01","2"
"9956","CHURN","PRO","75","Female","45-54","Denmark","Display","2021-10-01","3"
"9956","CHURN","MAX","119","Female","45-54","Denmark","Display","2022-01-01","4"
"9957","initial","PRO","75","Female","25-34","Finland","Google Ads","2021-06-01","1"
"9957","CHURN","PRO","85","Female","25-34","Finland","Google Ads","2022-02-01","2"
"9958","initial","BASIC","33","Male","18-24","Finland","Google Ads","2020-09-01","1"
"9959","initial","BASIC","53","Male","18-24","Norway","Google Ads","2022-12-01","1"
"9960","initial","BASIC","53","Male","25-34","Sweden","Google Ads","2022-01-01","1"
"9961","initial","PRO","65","Female","55-65","Sweden","Google Ads","2020-12-01","1"
"9961","UPGRADE","MAX","119","Female","55-65","Sweden","Google Ads","2022-07-01","2"
"9962","initial","PRO","65","Female","35-44","Finland","Google Ads","2020-01-01","1"
"9962","UPGRADE","MAX","99","Female","35-44","Finland","Google Ads","2020-08-01","2"
"9962","CHURN","MAX","109","Female","35-44","Finland","Google Ads","2021-03-01","3"
"9963","initial","PRO","75","Female","18-24","Sweden","Display","2021-06-01","1"
"9963","REDUCTION","BASIC","53","Female","18-24","Sweden","Display","2022-09-01","2"
"9964","initial","BASIC","33","Male","25-34","Denmark","facebook","2020-05-01","1"
"9964","UPGRADE","MAX","119","Male","25-34","Denmark","facebook","2022-01-01","2"
"9964","CHURN","MAX","119","Male","25-34","Denmark","facebook","2022-09-01","3"
"9965","initial","MAX","119","Other","18-24","Finland","facebook","2022-10-01","1"
"9966","initial","BASIC","33","Male","25-34","Norway","facebook","2020-12-01","1"
"9966","UPGRADE","PRO","85","Male","25-34","Norway","facebook","2022-09-01","2"
"9967","initial","BASIC","53","Male","55-65","Sweden","facebook","2022-08-01","1"
"9968","initial","BASIC","53","Male","45-54","Sweden","Google Ads","2022-03-01","1"
"9969","initial","MAX","119","Female","35-44","Sweden","facebook","2022-08-01","1"
"9970","initial","BASIC","53","Male","25-34","Norway","Paid Search","2022-07-01","1"
"9971","initial","PRO","75","Female","25-34","Finland","Google Ads","2021-05-01","1"
"9971","REDUCTION","BASIC","53","Female","25-34","Finland","Google Ads","2022-04-01","2"
"9972","initial","PRO","85","Male","18-24","Norway","Google Ads","2022-12-01","1"
"9973","initial","MAX","119","Male","45-54","Denmark","Paid Search","2022-04-01","1"
"9973","REDUCTION","PRO","85","Male","45-54","Denmark","Paid Search","2022-10-01","2"
"9974","initial","PRO","75","Female","18-24","Norway","Paid Search","2021-03-01","1"
"9974","UPGRADE","MAX","109","Female","18-24","Norway","Paid Search","2021-12-01","2"
"9975","initial","BASIC","53","Female","45-54","Norway","Unknown","2022-11-01","1"
"9976","initial","MAX","109","Male","45-54","Sweden","Display","2021-02-01","1"
"9976","REDUCTION","BASIC","53","Male","45-54","Sweden","Display","2022-08-01","2"
"9977","initial","PRO","75","Other","35-44","Denmark","Google Ads","2021-07-01","1"
"9977","REDUCTION","BASIC","53","Other","35-44","Denmark","Google Ads","2022-09-01","2"
"9978","initial","PRO","85","Male","35-44","Sweden","Google Ads","2022-12-01","1"
"9979","initial","PRO","65","Male","55-65","Denmark","Google Ads","2020-05-01","1"
"9979","UPGRADE","MAX","119","Male","55-65","Denmark","Google Ads","2022-11-01","2"
"9980","initial","MAX","119","Female","18-24","Norway","Organic Search","2022-11-01","1"
"9981","initial","BASIC","33","Male","18-24","Norway","Paid Search","2020-03-01","1"
"9981","UPGRADE","MAX","119","Male","18-24","Norway","Paid Search","2022-02-01","2"
"9982","initial","BASIC","43","Female","18-24","Norway","facebook","2021-02-01","1"
"9983","initial","BASIC","33","Female","18-24","Sweden","Bing","2020-08-01","1"
"9983","UPGRADE","MAX","119","Female","18-24","Sweden","Bing","2022-03-01","2"
"9984","initial","MAX","109","Female","25-34","Denmark","facebook","2021-09-01","1"
"9984","REDUCTION","PRO","85","Female","25-34","Denmark","facebook","2022-11-01","2"
"9985","initial","BASIC","53","Male","25-34","Finland","facebook","2022-11-01","1"
"9986","initial","PRO","65","Other","18-24","Denmark","Google Ads","2020-10-01","1"
"9986","CHURN","PRO","75","Other","18-24","Denmark","Google Ads","2021-02-01","2"
"9987","initial","BASIC","53","Male","35-44","Norway","Google Ads","2022-05-01","1"
"9988","initial","MAX","119","Female","55-65","Finland","facebook","2022-03-01","1"
"9988","REDUCTION","PRO","85","Female","55-65","Finland","facebook","2022-09-01","2"
"9989","initial","PRO","75","Female","55-65","Norway","Organic Search","2021-07-01","1"
"9989","REDUCTION","BASIC","53","Female","55-65","Norway","Organic Search","2022-11-01","2"
"9990","initial","MAX","119","Male","35-44","Sweden","Unknown","2022-01-01","1"
"9990","REDUCTION","PRO","85","Male","35-44","Sweden","Unknown","2022-09-01","2"
"9991","initial","BASIC","43","Male","35-44","Denmark","facebook","2021-08-01","1"
